URL,GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,ViolationPlayer,ViolationType,TimeoutTeam,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType,TurnoverCause,TurnoverCauser,JumpballAwayPlayer,JumpballHomePlayer,JumpballPoss
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,672,CLE,Defensive rebound by T. Thompson,22,GSW,,28,,,,,,,,,,T. Thompson - thomptr01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,652,CLE,I. Shumpert misses 2-pt jump shot from 5 ft (block by F. Ezeli),22,GSW,,28,I. Shumpert - shumpim01,2-pt jump shot,miss,5,,F. Ezeli - ezelife01,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,651,CLE,,22,GSW,Defensive rebound by F. Ezeli,28,,,,,,,,,,F. Ezeli - ezelife01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,636,CLE,,22,GSW,A. Iguodala makes 3-pt jump shot from 26 ft (assist by S. Livingston),31,A. Iguodala - iguodan01,3-pt jump shot,make,26,S. Livingston - livinsh01,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,619,CLE,M. Dellavedova makes 2-pt jump shot from 6 ft,24,GSW,,31,M. Dellavedova - dellama01,2-pt jump shot,make,6,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,597,CLE,,24,GSW,M. Speights misses 2-pt jump shot from 17 ft,31,M. Speights - speigma01,2-pt jump shot,miss,17,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,596,CLE,Defensive rebound by T. Thompson,24,GSW,,31,,,,,,,,,,T. Thompson - thomptr01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,588,CLE,K. Love makes 2-pt hook shot from 7 ft (assist by M. Williams),26,GSW,,31,K. Love - loveke01,2-pt hook shot,make,7,M. Williams - willima01,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,579,CLE,,26,GSW,Turnover by F. Ezeli (traveling),31,,,,,,,,,,,,,,,,,,,,F. Ezeli - ezelife01,traveling,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,579,CLE,,26,GSW,Golden State full timeout,31,,,,,,,,,,,,,,GSW,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,579,CLE,K. Irving enters the game for M. Dellavedova,26,GSW,,31,,,,,,,,,,,,,,,,,,K. Irving - irvinky01,M. Dellavedova - dellama01,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,579,CLE,L. James enters the game for M. Williams,26,GSW,,31,,,,,,,,,,,,,,,,,,L. James - jamesle01,M. Williams - willima01,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,579,CLE,,26,GSW,K. Thompson enters the game for S. Livingston,31,,,,,,,,,,,,,,,,,,K. Thompson - thompkl01,S. Livingston - livinsh01,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,571,CLE,Personal foul by M. Speights (drawn by K. Love),26,GSW,,31,,,,,,,personal,M. Speights - speigma01,K. Love - loveke01,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,566,CLE,Turnover by K. Irving (bad pass; steal by M. Speights),26,GSW,,31,,,,,,,,,,,,,,,,,,,,K. Irving - irvinky01,bad pass,steal,M. Speights - speigma01,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,560,CLE,,26,GSW,L. Barbosa misses 2-pt jump shot from 3 ft,31,L. Barbosa - barbole01,2-pt jump shot,miss,3,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,559,CLE,Defensive rebound by L. James,26,GSW,,31,,,,,,,,,,L. James - jamesle01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,552,CLE,L. James makes 2-pt jump shot from 8 ft,28,GSW,,31,L. James - jamesle01,2-pt jump shot,make,8,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,552,CLE,Shooting foul by L. Barbosa (drawn by L. James),28,GSW,,31,,,,,,,shooting,L. Barbosa - barbole01,L. James - jamesle01,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,552,CLE,L. James makes free throw 1 of 1,29,GSW,,31,,,,,,,,,,,,,,,L. James - jamesle01,make,1 of 1,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,538,CLE,,29,GSW,A. Iguodala misses 3-pt jump shot from 24 ft,31,A. Iguodala - iguodan01,3-pt jump shot,miss,24,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,538,CLE,Defensive rebound by K. Love,29,GSW,,31,,,,,,,,,,K. Love - loveke01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,535,CLE,Turnover by K. Love (bad pass),29,GSW,,31,,,,,,,,,,,,,,,,,,,,K. Love - loveke01,bad pass,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,530,CLE,,29,GSW,Turnover by M. Speights (offensive foul),31,,,,,,,,,,,,,,,,,,,,M. Speights - speigma01,offensive foul,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,530,CLE,,29,GSW,Offensive foul by M. Speights (drawn by K. Love),31,,,,,,,offensive,M. Speights - speigma01,K. Love - loveke01,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,519,CLE,K. Love misses 3-pt jump shot from 25 ft,29,GSW,,31,K. Love - loveke01,3-pt jump shot,miss,25,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,517,CLE,,29,GSW,Defensive rebound by L. Barbosa,31,,,,,,,,,,L. Barbosa - barbole01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,512,CLE,,29,GSW,Turnover by K. Thompson (lost ball; steal by K. Irving),31,,,,,,,,,,,,,,,,,,,,K. Thompson - thompkl01,lost ball,steal,K. Irving - irvinky01,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,508,CLE,Shooting foul by L. Barbosa (drawn by K. Irving),29,GSW,,31,,,,,,,shooting,L. Barbosa - barbole01,K. Irving - irvinky01,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,508,CLE,K. Irving makes free throw 1 of 2,30,GSW,,31,,,,,,,,,,,,,,,K. Irving - irvinky01,make,1 of 2,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,508,CLE,,30,GSW,B. Rush enters the game for A. Iguodala,31,,,,,,,,,,,,,,,,,,B. Rush - rushbr01,A. Iguodala - iguodan01,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,508,CLE,K. Irving makes free throw 2 of 2,31,GSW,,31,,,,,,,,,,,,,,,K. Irving - irvinky01,make,2 of 2,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,487,CLE,,31,GSW,F. Ezeli makes 2-pt hook shot from 9 ft,33,F. Ezeli - ezelife01,2-pt hook shot,make,9,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,479,CLE,K. Irving misses 3-pt jump shot from 25 ft,31,GSW,,33,K. Irving - irvinky01,3-pt jump shot,miss,25,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,478,CLE,,31,GSW,Defensive rebound by K. Thompson,33,,,,,,,,,,K. Thompson - thompkl01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,466,CLE,,31,GSW,B. Rush misses 2-pt layup from 2 ft,33,B. Rush - rushbr01,2-pt layup,miss,2,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,465,CLE,Defensive rebound by T. Thompson,31,GSW,,33,,,,,,,,,,T. Thompson - thomptr01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,456,CLE,Turnover by L. James (3 sec),31,GSW,,33,,,,,,,,,,,,,,,,,,,,L. James - jamesle01,3 sec,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,456,CLE,,31,GSW,D. Green enters the game for M. Speights,33,,,,,,,,,,,,,,,,,,D. Green - greendr01,M. Speights - speigma01,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,442,CLE,,31,GSW,F. Ezeli misses 2-pt jump shot from 13 ft,33,F. Ezeli - ezelife01,2-pt jump shot,miss,13,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,442,CLE,Defensive rebound by L. James,31,GSW,,33,,,,,,,,,,L. James - jamesle01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,425,CLE,L. James makes 2-pt layup from 2 ft,33,GSW,,33,L. James - jamesle01,2-pt layup,make,2,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,407,CLE,,33,GSW,Shooting foul by T. Thompson (drawn by D. Green),33,,,,,,,shooting,T. Thompson - thomptr01,D. Green - greendr01,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,407,CLE,,33,GSW,D. Green misses free throw 1 of 2,33,,,,,,,,,,,,,,,D. Green - greendr01,miss,1 of 2,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,407,CLE,,33,GSW,Offensive rebound by Team,33,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,407,CLE,J. Smith enters the game for I. Shumpert,33,GSW,,33,,,,,,,,,,,,,,,,,,J. Smith - smithjr01,I. Shumpert - shumpim01,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,407,CLE,,33,GSW,A. Bogut enters the game for F. Ezeli,33,,,,,,,,,,,,,,,,,,A. Bogut - bogutan01,F. Ezeli - ezelife01,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,407,CLE,,33,GSW,S. Livingston enters the game for L. Barbosa,33,,,,,,,,,,,,,,,,,,S. Livingston - livinsh01,L. Barbosa - barbole01,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,407,CLE,,33,GSW,D. Green misses free throw 2 of 2,33,,,,,,,,,,,,,,,D. Green - greendr01,miss,2 of 2,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,406,CLE,Defensive rebound by K. Love,33,GSW,,33,,,,,,,,,,K. Love - loveke01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,391,CLE,L. James misses 2-pt jump shot from 12 ft,33,GSW,,33,L. James - jamesle01,2-pt jump shot,miss,12,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,390,CLE,,33,GSW,Defensive rebound by D. Green,33,,,,,,,,,,D. Green - greendr01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,378,CLE,,33,GSW,K. Thompson makes 2-pt layup from 1 ft,35,K. Thompson - thompkl01,2-pt layup,make,1,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,363,CLE,T. Thompson makes 2-pt layup from 1 ft (assist by K. Irving),35,GSW,,35,T. Thompson - thomptr01,2-pt layup,make,1,K. Irving - irvinky01,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,342,CLE,,35,GSW,S. Livingston makes 2-pt jump shot from 15 ft (assist by D. Green),37,S. Livingston - livinsh01,2-pt jump shot,make,15,D. Green - greendr01,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,328,CLE,Def 3 sec tech foul by A. Bogut,35,GSW,,37,,,,,,,def 3 sec tech,A. Bogut - bogutan01,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,328,CLE,Official timeout,35,GSW,,37,,,,,,,,,,,,,,CLE,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,328,CLE,,35,GSW,A. Iguodala enters the game for B. Rush,37,,,,,,,,,,,,,,,,,,A. Iguodala - iguodan01,B. Rush - rushbr01,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,328,CLE,,35,GSW,S. Curry enters the game for S. Livingston,37,,,,,,,,,,,,,,,,,,S. Curry - curryst01,S. Livingston - livinsh01,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,328,CLE,K. Irving makes technical free throw,36,GSW,,37,,,,,,,,,,,,,,,K. Irving - irvinky01,make,technical,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,318,CLE,Shooting foul by A. Iguodala (drawn by L. James),36,GSW,,37,,,,,,,shooting,A. Iguodala - iguodan01,L. James - jamesle01,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,318,CLE,L. James misses free throw 1 of 2,36,GSW,,37,,,,,,,,,,,,,,,L. James - jamesle01,miss,1 of 2,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,318,CLE,Offensive rebound by Team,36,GSW,,37,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,318,CLE,L. James makes free throw 2 of 2,37,GSW,,37,,,,,,,,,,,,,,,L. James - jamesle01,make,2 of 2,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,305,CLE,,37,GSW,Personal foul by J. Smith (drawn by K. Thompson),37,,,,,,,personal,J. Smith - smithjr01,K. Thompson - thompkl01,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,305,CLE,M. Dellavedova enters the game for J. Smith,37,GSW,,37,,,,,,,,,,,,,,,,,,M. Dellavedova - dellama01,J. Smith - smithjr01,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,290,CLE,,37,GSW,K. Thompson misses 2-pt jump shot from 8 ft,37,K. Thompson - thompkl01,2-pt jump shot,miss,8,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,290,CLE,Defensive rebound by K. Love,37,GSW,,37,,,,,,,,,,K. Love - loveke01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,273,CLE,K. Irving makes 2-pt jump shot from 3 ft,39,GSW,,37,K. Irving - irvinky01,2-pt jump shot,make,3,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,261,CLE,,39,GSW,D. Green misses 2-pt jump shot from 7 ft,37,D. Green - greendr01,2-pt jump shot,miss,7,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,260,CLE,Defensive rebound by L. James,39,GSW,,37,,,,,,,,,,L. James - jamesle01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,243,CLE,M. Dellavedova misses 3-pt jump shot from 22 ft,39,GSW,,37,M. Dellavedova - dellama01,3-pt jump shot,miss,22,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,243,CLE,Offensive rebound by K. Love,39,GSW,,37,,,,,,,,,,K. Love - loveke01,offensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,233,CLE,K. Irving misses 3-pt jump shot from 23 ft,39,GSW,,37,K. Irving - irvinky01,3-pt jump shot,miss,23,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,233,CLE,Offensive rebound by K. Irving,39,GSW,,37,,,,,,,,,,K. Irving - irvinky01,offensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,230,CLE,K. Irving misses 2-pt layup from 1 ft,39,GSW,,37,K. Irving - irvinky01,2-pt layup,miss,1,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,230,CLE,Offensive rebound by Team,39,GSW,,37,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,230,CLE,I. Shumpert enters the game for K. Irving,39,GSW,,37,,,,,,,,,,,,,,,,,,I. Shumpert - shumpim01,K. Irving - irvinky01,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,230,CLE,Cleveland full timeout,39,GSW,,37,,,,,,,,,,,,,,CLE,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,215,CLE,K. Love misses 2-pt jump shot from 7 ft,39,GSW,,37,K. Love - loveke01,2-pt jump shot,miss,7,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,214,CLE,Offensive rebound by L. James,39,GSW,,37,,,,,,,,,,L. James - jamesle01,offensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,210,CLE,L. James misses 2-pt dunk at rim,39,GSW,,37,L. James - jamesle01,2-pt dunk,miss,0,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,209,CLE,,39,GSW,Defensive rebound by A. Bogut,37,,,,,,,,,,A. Bogut - bogutan01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,200,CLE,,39,GSW,Turnover by S. Curry (bad pass),37,,,,,,,,,,,,,,,,,,,,S. Curry - curryst01,bad pass,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,185,CLE,L. James misses 2-pt jump shot from 20 ft,39,GSW,,37,L. James - jamesle01,2-pt jump shot,miss,20,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,184,CLE,,39,GSW,Defensive rebound by D. Green,37,,,,,,,,,,D. Green - greendr01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,174,CLE,,39,GSW,Turnover by D. Green (bad pass; steal by M. Dellavedova),37,,,,,,,,,,,,,,,,,,,,D. Green - greendr01,bad pass,steal,M. Dellavedova - dellama01,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,158,CLE,Shooting foul by K. Thompson (drawn by L. James),39,GSW,,37,,,,,,,shooting,K. Thompson - thompkl01,L. James - jamesle01,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,158,CLE,L. James misses free throw 1 of 2,39,GSW,,37,,,,,,,,,,,,,,,L. James - jamesle01,miss,1 of 2,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,158,CLE,Offensive rebound by Team,39,GSW,,37,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,158,CLE,L. James makes free throw 2 of 2,40,GSW,,37,,,,,,,,,,,,,,,L. James - jamesle01,make,2 of 2,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,145,CLE,,40,GSW,A. Iguodala misses 3-pt jump shot from 22 ft,37,A. Iguodala - iguodan01,3-pt jump shot,miss,22,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,145,CLE,,40,GSW,Offensive rebound by A. Bogut,37,,,,,,,,,,A. Bogut - bogutan01,offensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,145,CLE,,40,GSW,Personal foul by T. Thompson (drawn by A. Bogut),37,,,,,,,personal,T. Thompson - thomptr01,A. Bogut - bogutan01,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,145,CLE,T. Mozgov enters the game for T. Thompson,40,GSW,,37,,,,,,,,,,,,,,,,,,T. Mozgov - mozgoti01,T. Thompson - thomptr01,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,135,CLE,,40,GSW,D. Green makes 2-pt layup from 1 ft (assist by A. Iguodala),39,D. Green - greendr01,2-pt layup,make,1,A. Iguodala - iguodan01,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,110,CLE,L. James misses 3-pt jump shot from 26 ft,40,GSW,,39,L. James - jamesle01,3-pt jump shot,miss,26,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,110,CLE,,40,GSW,Defensive rebound by Team,39,,,,,,,,,,Team,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,102,CLE,,40,GSW,Shooting foul by I. Shumpert (drawn by K. Thompson),39,,,,,,,shooting,I. Shumpert - shumpim01,K. Thompson - thompkl01,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,102,CLE,,40,GSW,K. Thompson makes free throw 1 of 2,40,,,,,,,,,,,,,,,K. Thompson - thompkl01,make,1 of 2,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,102,CLE,,40,GSW,K. Thompson makes free throw 2 of 2,41,,,,,,,,,,,,,,,K. Thompson - thompkl01,make,2 of 2,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,88,CLE,L. James misses 2-pt layup from 1 ft,40,GSW,,41,L. James - jamesle01,2-pt layup,miss,1,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,88,CLE,,40,GSW,Defensive rebound by S. Curry,41,,,,,,,,,,S. Curry - curryst01,defensive,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,73,CLE,,40,GSW,Personal foul by I. Shumpert (drawn by S. Curry),41,,,,,,,personal,I. Shumpert - shumpim01,S. Curry - curryst01,,,,,,,,,,,,,,,,,
/boxscores/201512250GSW.html,regular,Oracle Arena Oakland California,December 25 2015,5:00 PM,GSW,2,73,CLE,,40,GSW,S. Curry makes free throw 1 of 2,42,,,,,,,,,,,,,,,S. Curry - curryst01,make,1 of 2,,,,,,,,,
