0,0,1.7628142960000002,1.5315562160000002
0,0,1.8461008960000012,1.5262923200000014
0,0,1.9318868560000002,1.521013184000001
0,0,2.024381464000001,1.5198366560000007
0,0,2.1237127360000017,1.5178585040000012
0,0,2.224357696000002,1.5152524640000014
0,0,2.326102984000002,1.5094399280000008
0,0,2.4296801200000004,1.5041577440000005
0,0,2.529983704000003,1.4964219199999995
0,0,2.630433592000003,1.4876833040000008
0,0,2.731057216,1.4800937839999992
0,0,2.8309858960000014,1.4704925840000005
0,0,2.9363887839999983,1.462948784
0,0,3.0413984800000016,1.4567979199999996
0,0,3.151528815999999,1.4505220880000014
0,0,3.2745460960000017,1.4430118160000003
0,0,3.384627664,1.437180992
0,0,3.497900487999999,1.4321944640000002
0,0,3.60629956,1.431715928000001
0,0,3.7131045280000023,1.4266379600000008
0,0,3.817047424000002,1.4221452080000017
0,0,3.9253824880000003,1.4177347519999994
0,0,4.0355036800000015,1.4128061360000004
0,0,4.149133120000002,1.412065472
0,0,4.266362248,1.4158968080000012
0,0,4.386096832,1.4227182320000011
0,0,4.503316816000002,1.4342762480000015
0,0,4.623051400000001,1.4425241360000012
0,0,4.741575928,1.4524118480000006
0,0,4.855501024000002,1.4652561200000012
0,0,4.966576240000002,1.4830412000000006
0,0,5.080818327999999,1.503468896000001
0,0,5.200269448,1.5242227279999998
0,0,5.313664192000001,1.5380393120000004
0,0,5.434566159999999,1.5537121280000008
0,0,5.56486816,1.5662820800000006
0,0,5.677296688000002,1.5876790400000012
0,0,5.773217248000002,1.6088230160000005
0,0,5.880921376,1.6318415120000012
0,0,5.976079936000001,1.6500167359999995
0,0,6.072975855999999,1.6707827599999998
0,0,6.170798368,1.6890951439999995
0,0,6.2754118240000025,1.698748160000001
0,0,6.376766967999998,1.7213003120000003
0,0,6.484062664000003,1.7474826320000005
0,0,6.581677912,1.7821048640000008
0,0,6.673361752000002,1.8134261120000001
0,0,6.778472032,1.8399040880000008
0,0,6.886371232000002,1.8676927039999995
0,0,6.9860103520000045,1.8998003360000002
0,0,7.089907528000001,1.9422559279999998
0,0,7.202500648000001,1.9800023600000003
0,0,7.329370600000001,2.01985496
0,0,7.432795336000002,2.061045632000001
0,0,7.556879416000001,2.094863192
0,0,7.661575168000002,2.121481376
0,0,7.766734216,2.14648412
0,0,7.859378176,2.184590216
0,0,7.952765848000002,2.209961768000001
0,0,8.036473072000003,2.2291062559999997
0,0,8.126949904000003,2.2384636160000007
0,0,8.218350280000003,2.249491280000001
