0,0,0,9.31995844,1.6733186960000008
0,0,0,9.332747848000004,1.6846420160000015
0,0,0,9.344942896000003,1.6965688400000012
0,0,0,9.365614432000001,1.7173409600000014
0,0,0,9.387877024000002,1.7351534720000004
0,0,0,9.401148016,1.7422675040000009
0,0,0,9.416473360000001,1.7493602
0,0,0,9.436660264,1.755794528000001
0,0,0,9.456076024000001,1.7607261920000017
0,0,0,9.475013248,1.7615095280000013
0,0,0,9.494834392000001,1.7562578240000004
0,0,0,9.514262344000002,1.7434409839999994
0,0,0,9.534110920000003,1.7299871119999999
0,0,0,9.556096143999998,1.708925432000001
0,0,0,9.580306407999998,1.6723128560000013
0,0,0,9.604730032000003,1.6346030000000003
0,0,0,9.628961632000003,1.5741002000000002
0,0,0,9.6540802,1.513929632
0,0,0,9.67931764,1.4523204080000003
0,0,0,9.709538560000002,1.3908361520000003
0,0,0,9.735867184000004,1.3257704960000005
0,0,0,9.759617200000001,1.2617838320000008
0,0,0,9.781501840000004,1.1948588959999995
0,0,0,9.802603143999999,1.1276230639999998
0,0,0,9.827526640000002,1.075916792000001
0,0,0,9.860112808,1.0415079200000008
0,0,0,9.893973040000002,1.0154932400000014
0,0,0,9.921423328,0.9834130400000003
0,0,0,9.946871080000001,0.9538779200000009
0,0,0,9.983349544000003,0.907499552
0,0,0,10.023366736000003,0.8590759759999997
0,0,0,10.066465456,0.8295530480000002
0,0,0,10.104419152000002,0.7949552000000013
0,0,0,10.142113768000002,0.7627591760000003
0,0,0,10.186949848000001,0.7227633200000003
0,0,0,10.230889816000001,0.6881075600000006
0,0,0,10.264542784000003,0.6495290239999996
0,0,0,10.299518584000001,0.6030896960000005
0,0,0,10.336314039999998,0.5590704800000008
0,0,0,10.371067336000003,0.5005915519999995
0,0,0,10.398471904,0.42616548799999965
0,0,0,10.427802808,0.3414615680000006
0,0,0,10.465006696000003,0.2669135840000001
0,0,0,10.494334552000002,0.18493457600000074
0,0,0,10.508099320000003,0.11239827200000008
0,0,0,10.517983984000004,0.03803012000000017
0,0,0,10.520425432000003,-0.03914828799999981
0,0,0,10.540289248,-0.10799955999999966
0,0,0,10.562692047999999,-0.17856685599999889
0,0,0,10.583784208000004,-0.24793019199999922
0,0,0,10.610658424,-0.3213717520000001
0,0,0,10.643320792,-0.39238405600000004
0,0,0,10.664519632000001,-0.4605312399999999
0,0,0,10.68447184,-0.5368165839999994
0,0,0,10.707307456000002,-0.6123124959999995
0,0,0,10.735349056,-0.6796915839999995
0,0,0,10.762268992,-0.7416909519999999
0,0,0,10.786448776,-0.8096308719999996
0,0,0,10.823619136000001,-0.8664120639999995
0,0,0,10.864803712,-0.921532096
0,0,0,10.900462264000002,-0.9743783199999996
0,0,0,10.946971696000002,-1.0186017520000004
0,0,0,10.982389456000003,-1.068634672
0,0,0,11.017496320000003,-1.117612984
0,0,0,11.045196544000003,-1.160422144
0,0,0,11.071046632000002,-1.2017987439999995
0,0,0,11.105373208,-1.2489482560000003
0,0,0,11.147106424,-1.2890264079999998
0,0,0,11.192097952000001,-1.323221919999999
0,0,0,11.233879936000001,-1.3592523280000002
0,0,0,11.269136151999998,-1.399415824
0,0,0,11.302478224000001,-1.4405302959999995
0,0,0,11.342781928000004,-1.4754939040000004
0,0,0,11.376242872000002,-1.5079459599999998
0,0,0,11.414342872000002,-1.5307663359999992
0,0,0,11.458420000000004,-1.5397518399999992
0,0,0,11.499403408,-1.5677690560000004
0,0,0,11.552642824000003,-1.5858467440000004
0,0,0,11.6034286,-1.604601087999999
0,0,0,11.65370536,-1.6233859119999998
0,0,0,11.688455607999998,-1.6441671759999998
0,0,0,11.7206242,-1.6558745439999996
0,0,0,11.750735392,-1.664945392
0,0,0,11.779941328,-1.6704317919999996
0,0,0,11.809397200000003,-1.6698282879999997
0,0,0,11.840806840000003,-1.665911608
0,0,0,11.875121224,-1.6537257040000002
0,0,0,11.905208032000004,-1.6408631439999999
0,0,0,11.936035504000003,-1.630198191999999
0,0,0,11.960434744000004,-1.61985328
0,0,0,11.985141832,-1.6186066479999992
0,0,0,12.00702952,-1.6096668640000003
0,0,0,12.015966256000002,-1.6025711199999995
0,0,0,12.029054368,-1.5877456479999994
0,0,0,12.040197855999999,-1.5699879999999995
0,0,0,12.063408376000002,-1.54609168
0,0,0,12.084713896,-1.5241978960000004
0,0,0,12.108415143999999,-1.5006094240000003
0,0,0,12.127724223999998,-1.4761766559999998
0,0,0,12.144649768,-1.4460593680000002
0,0,0,12.156351040000004,-1.4121595120000006
0,0,0,12.170560815999998,-1.3722246159999996
0,0,0,12.182195032000003,-1.3320184480000004
0,0,0,12.195264856000001,-1.2827810559999993
0,0,0,12.209270416000003,-1.2382162479999996
0,0,0,12.224388496000003,-1.190249871999999
0,0,0,12.242127856000003,-1.1284821519999992
0,0,0,12.264402640000004,-1.0671502959999994
0,0,0,12.284446288000002,-1.0061506719999995
0,0,0,12.301990576000001,-0.9413867679999992
0,0,0,12.324119056,-0.8758882959999994
0,0,0,12.345695848000002,-0.8059641280000003
0,0,0,12.365785216000003,-0.7321842399999996
