x_loc,y_loc,game_clock,shot_clock,quarter
68.82495,42.18722,713.96,14.21,1
69.01573,42.20868,713.92,14.19,1
69.19342,42.23535,713.89,14.17,1
69.36869,42.25295,713.85,14.15,1
69.53864,42.2621,713.81,14.13,1
69.70167,42.26612,713.77,14.11,1
69.8634,42.27068,713.73,14.09,1
70.01071,42.27977,713.7,14.07,1
70.15627,42.2936,713.66,14.05,1
70.30938,42.31623,713.62,14.03,1
70.45624,42.32514,713.58,14.01,1
70.61238,42.34585,713.54,13.99,1
70.75415,42.3292,713.51,13.97,1
70.89662,42.30018,713.47,13.95,1
71.04449,42.27258,713.43,13.93,1
71.19125,42.24369,713.39,13.91,1
71.33613,42.24346,713.35,13.89,1
71.48607,42.20368,713.32,13.87,1
71.61646,42.18996,713.28,13.85,1
71.76005,42.13654,713.24,13.83,1
71.86743,42.12923,713.2,13.81,1
71.97592,42.10667,713.16,13.79,1
72.10882,42.05778,713.13,13.78,1
72.23886,42.00564,713.09,13.76,1
72.35267,41.92944,713.05,13.74,1
72.46136,41.88054,713.01,13.72,1
72.54056,41.81185,712.97,13.7,1
72.62426,41.76279,712.94,13.68,1
72.70573,41.7187,712.9,13.66,1
72.77897,41.6831,712.86,13.64,1
72.87327,41.63456,712.82,13.62,1
72.95155,41.56687,712.78,13.6,1
73.02516,41.53113,712.75,13.58,1
73.123,41.45349,712.71,13.56,1
73.18987,41.41222,712.67,13.54,1
73.27204,41.35621,712.63,13.52,1
73.34537,41.29975,712.59,13.5,1
73.38535,41.27776,712.56,13.48,1
73.43099,41.22755,712.52,13.46,1
73.46519,41.19238,712.48,13.44,1
73.54717,41.1379,712.44,13.42,1
73.59366,41.05673,712.4,13.4,1
73.63502,41.02888,712.37,13.38,1
73.62161,40.99178,712.33,13.36,1
73.60963,40.94607,712.29,13.34,1
73.5635,40.92832,712.25,13.32,1
73.55395,40.9349,712.22,13.3,1
73.55393,40.94188,712.18,13.28,1
73.54059,40.96369,712.14,13.26,1
73.52448,40.98728,712.1,13.24,1
73.50631,40.97612,712.06,13.22,1
73.47585,40.98045,712.03,13.2,1
73.4294,40.971,711.99,13.18,1
73.3611,40.99476,711.95,13.16,1
73.28173,41.00152,711.91,13.14,1
73.16281,40.97281,711.87,13.12,1
73.08281,40.97526,711.84,13.1,1
72.99155,40.93118,711.8,13.08,1
72.94412,40.89756,711.76,13.06,1
72.89073,40.87758,711.72,13.04,1
72.85363,40.82453,711.68,13.02,1
72.7802,40.74378,711.65,13,1
72.6818,40.67395,711.61,12.98,1
72.6014,40.60451,711.57,12.96,1
72.52255,40.53847,711.53,12.94,1
