x_loc,y_loc,game_clock,shot_clock,quarter
73.03559,44.89342,713.96,14.21,1
73.04421,44.84912,713.92,14.19,1
73.05707,44.80857,713.89,14.17,1
73.0791,44.77297,713.85,14.15,1
73.15861,44.77731,713.81,14.13,1
73.22189,44.76539,713.77,14.11,1
73.30467,44.76844,713.73,14.09,1
73.38487,44.77026,713.7,14.07,1
73.48097,44.78211,713.66,14.05,1
73.59749,44.79671,713.62,14.03,1
73.70831,44.81407,713.58,14.01,1
73.82926,44.81669,713.54,13.99,1
73.94273,44.83433,713.51,13.97,1
74.05336,44.84274,713.47,13.95,1
74.15404,44.83878,713.43,13.93,1
74.24455,44.83216,713.39,13.91,1
74.31111,44.86007,713.35,13.89,1
74.3997,44.86016,713.32,13.87,1
74.48741,44.87325,713.28,13.85,1
74.50783,44.83806,713.24,13.83,1
74.53893,44.83084,713.2,13.81,1
74.56003,44.80988,713.16,13.79,1
74.57747,44.77984,713.13,13.78,1
74.5786,44.73739,713.09,13.76,1
74.56526,44.70389,713.05,13.74,1
74.52055,44.67645,713.01,13.72,1
74.48696,44.66863,712.97,13.7,1
74.47343,44.64651,712.94,13.68,1
74.47002,44.63478,712.9,13.66,1
74.47941,44.63712,712.86,13.64,1
74.49126,44.62728,712.82,13.62,1
74.54668,44.59649,712.78,13.6,1
74.58147,44.59036,712.75,13.58,1
74.6084,44.56762,712.71,13.56,1
74.67044,44.56371,712.67,13.54,1
74.76088,44.51346,712.63,13.52,1
74.85102,44.50423,712.59,13.5,1
74.96431,44.49935,712.56,13.48,1
75.06031,44.49153,712.52,13.46,1
75.15833,44.47936,712.48,13.44,1
75.30966,44.45695,712.44,13.42,1
75.44464,44.4355,712.4,13.4,1
75.57918,44.42334,712.37,13.38,1
75.70096,44.41868,712.33,13.36,1
75.82244,44.40016,712.29,13.34,1
75.95165,44.40596,712.25,13.32,1
76.02814,44.35793,712.22,13.3,1
76.09764,44.30278,712.18,13.28,1
76.17987,44.24936,712.14,13.26,1
76.28636,44.17413,712.1,13.24,1
76.32953,44.14515,712.06,13.22,1
76.3678,44.07539,712.03,13.2,1
76.39619,44.01254,711.99,13.18,1
76.45199,43.95179,711.95,13.16,1
76.50143,43.88074,711.91,13.14,1
76.53836,43.81069,711.87,13.12,1
76.57762,43.73792,711.84,13.1,1
76.60446,43.65223,711.8,13.08,1
76.64334,43.55021,711.76,13.06,1
76.6811,43.45742,711.72,13.04,1
76.71431,43.34581,711.68,13.02,1
76.79847,43.28263,711.65,13,1
76.89151,43.22386,711.61,12.98,1
76.98738,43.15664,711.57,12.96,1
77.04273,43.09226,711.53,12.94,1
77.15361,43.01344,711.49,12.92,1
77.27405,42.92853,711.46,12.9,1
77.41855,42.83909,711.42,12.88,1
77.56729,42.74943,711.38,12.86,1
77.73159,42.66549,711.34,12.84,1
77.90177,42.58063,711.3,12.82,1
78.07519,42.4929,711.27,12.8,1
78.2589,42.40029,711.23,12.78,1
78.4428,42.31101,711.19,12.76,1
78.63878,42.22535,711.15,12.74,1
78.84246,42.1406,711.11,12.72,1
79.03927,42.04396,711.08,12.7,1
79.23375,41.93918,711.04,12.68,1
79.43179,41.8387,711,12.66,1
79.6324,41.74292,710.96,12.64,1
79.82833,41.64372,710.92,12.62,1
80.02534,41.54494,710.89,12.6,1
80.25984,41.44135,710.85,12.58,1
80.45314,41.33052,710.81,12.56,1
80.63988,41.21518,710.77,12.54,1
80.84154,41.09971,710.73,12.52,1
81.03777,40.97971,710.7,12.5,1
81.24122,40.86139,710.66,12.48,1
