x_loc,y_loc,game_clock,shot_clock,quarter
71.27509,24.42362,713.96,14.21,1
71.42597,24.25902,713.92,14.19,1
71.59605,24.11089,713.89,14.17,1
71.77432,23.96627,713.85,14.15,1
71.97013,23.83172,713.81,14.13,1
72.19594,23.70456,713.77,14.11,1
72.46245,23.62585,713.73,14.09,1
72.7761,23.60197,713.7,14.07,1
73.02438,23.57257,713.66,14.05,1
73.26579,23.48523,713.62,14.03,1
73.50593,23.42777,713.58,14.01,1
73.76773,23.32175,713.54,13.99,1
74.05626,23.26163,713.51,13.97,1
74.37317,23.09575,713.47,13.95,1
74.65627,23.18503,713.43,13.93,1
74.92114,23.26215,713.39,13.91,1
75.11878,23.28995,713.35,13.89,1
75.33426,23.32539,713.32,13.87,1
75.54161,23.3695,713.28,13.85,1
75.74279,23.42178,713.24,13.83,1
75.94143,23.48758,713.2,13.81,1
76.15861,23.5486,713.16,13.79,1
76.40467,23.57066,713.13,13.78,1
76.66266,23.51015,713.09,13.76,1
76.93479,23.37441,713.05,13.74,1
77.21821,23.12447,713.01,13.72,1
77.53303,22.83923,712.97,13.7,1
77.83153,22.47474,712.94,13.68,1
78.13619,22.12371,712.9,13.66,1
78.44684,21.70969,712.86,13.64,1
78.71742,21.27661,712.82,13.62,1
79.0739,20.84222,712.78,13.6,1
79.42786,20.38678,712.75,13.58,1
79.79652,19.89535,712.71,13.56,1
80.1717,19.36277,712.67,13.54,1
80.53012,18.78911,712.63,13.52,1
80.8808,18.18661,712.59,13.5,1
81.19512,17.59251,712.56,13.48,1
81.50305,17.03873,712.52,13.46,1
81.82562,16.51844,712.48,13.44,1
82.16007,15.98283,712.44,13.42,1
82.47949,15.42242,712.4,13.4,1
82.82273,14.8943,712.37,13.38,1
83.17883,14.34232,712.33,13.36,1
83.4555,13.88188,712.29,13.34,1
83.69405,13.53354,712.25,13.32,1
83.91479,13.20792,712.22,13.3,1
84.11164,12.91082,712.18,13.28,1
84.28534,12.64354,712.14,13.26,1
84.43695,12.38387,712.1,13.24,1
84.57154,12.17993,712.06,13.22,1
84.6867,12.0085,712.03,13.2,1
84.79833,11.86687,711.99,13.18,1
84.88312,11.76039,711.95,13.16,1
84.93006,11.69918,711.91,13.14,1
84.93143,11.68886,711.87,13.12,1
84.89097,11.72442,711.84,13.1,1
84.80523,11.814,711.8,13.08,1
84.67708,11.94837,711.76,13.06,1
84.6027,12.01813,711.72,13.04,1
84.59087,12.0118,711.68,13.02,1
84.58008,12.0197,711.65,13,1
84.55647,12.03647,711.61,12.98,1
84.53181,12.04816,711.57,12.96,1
84.49991,12.08237,711.53,12.94,1
84.47637,12.09093,711.49,12.92,1
84.46213,12.0845,711.46,12.9,1
84.44449,12.08544,711.42,12.88,1
84.43221,12.08814,711.38,12.86,1
84.41473,12.10061,711.34,12.84,1
84.40902,12.08854,711.3,12.82,1
84.40589,12.08445,711.27,12.8,1
84.40573,12.0643,711.23,12.78,1
84.40338,12.04306,711.19,12.76,1
84.40152,12.03318,711.15,12.74,1
84.39081,12.03679,711.11,12.72,1
84.36693,12.03825,711.08,12.7,1
84.34878,12.0234,711.04,12.68,1
84.32319,12.01226,711,12.66,1
84.26651,12.00548,710.96,12.64,1
84.2307,11.99486,710.92,12.62,1
84.19644,12.01179,710.89,12.6,1
84.16191,12.02358,710.85,12.58,1
84.12403,12.04044,710.81,12.56,1
84.07525,12.04542,710.77,12.54,1
84.00365,12.05099,710.73,12.52,1
83.92066,12.0457,710.7,12.5,1
83.83851,12.05509,710.66,12.48,1
83.76207,12.07229,710.62,12.46,1
83.68106,12.0715,710.58,12.44,1
83.59902,12.06796,710.54,12.42,1
83.53217,12.06172,710.51,12.4,1
83.4724,12.06656,710.47,12.38,1
83.41542,12.07483,710.43,12.36,1
83.3926,12.07876,710.39,12.34,1
83.3478,12.08615,710.35,12.32,1
83.30552,12.09466,710.32,12.3,1
83.25828,12.0975,710.28,12.28,1
83.21391,12.08135,710.24,12.27,1
83.18245,12.07965,710.2,12.25,1
83.17109,12.0959,710.16,12.23,1
83.16469,12.11764,710.13,12.21,1
83.16712,12.13533,710.09,12.19,1
83.17196,12.15769,710.05,12.17,1
83.18986,12.17473,710.01,12.15,1
83.22315,12.2031,709.97,12.13,1
83.25068,12.23284,709.94,12.11,1
83.28049,12.25152,709.9,12.09,1
83.31906,12.27403,709.86,12.07,1
83.34536,12.28852,709.82,12.05,1
83.36498,12.29872,709.78,12.03,1
83.36882,12.27702,709.75,12.01,1
83.37245,12.25478,709.71,11.99,1
83.37962,12.25117,709.67,11.97,1
83.38419,12.22598,709.63,11.95,1
83.38488,12.19985,709.6,11.93,1
83.3988,12.18829,709.56,11.91,1
83.38819,12.15143,709.52,11.89,1
83.374,12.10432,709.48,11.87,1
83.35292,12.0689,709.44,11.85,1
83.32488,12.01603,709.41,11.83,1
83.30186,11.95413,709.37,11.81,1
83.26182,11.89602,709.33,11.79,1
83.21622,11.8247,709.29,11.77,1
83.18223,11.76365,709.25,11.75,1
83.14971,11.70674,709.22,11.73,1
83.1284,11.67764,709.18,11.71,1
83.12519,11.65729,709.14,11.69,1
83.11196,11.6364,709.1,11.67,1
83.1092,11.61443,709.06,11.65,1
83.09774,11.59339,709.03,11.63,1
83.07256,11.5495,708.99,11.61,1
83.0633,11.53468,708.95,11.59,1
83.05637,11.52007,708.91,11.57,1
83.07139,11.49602,708.87,11.55,1
83.06811,11.48795,708.84,11.53,1
83.06424,11.48707,708.8,11.51,1
83.07513,11.47646,708.76,11.49,1
83.09083,11.41534,708.72,11.47,1
83.11491,11.37858,708.68,11.45,1
83.15347,11.34493,708.65,11.43,1
83.195,11.31446,708.61,11.41,1
83.17765,11.27109,708.57,11.39,1
83.1711,11.23333,708.53,11.37,1
83.16631,11.20799,708.49,11.35,1
83.17161,11.19887,708.46,11.33,1
83.18338,11.20172,708.42,11.31,1
83.19171,11.20887,708.38,11.29,1
83.19279,11.22377,708.34,11.27,1
83.22231,11.25208,708.3,11.25,1
83.22183,11.27275,708.27,11.23,1
83.21613,11.30057,708.23,11.21,1
83.21223,11.34869,708.19,11.19,1
83.19381,11.45747,708.15,11.17,1
83.16087,11.53678,708.11,11.15,1
83.12363,11.60806,708.08,11.13,1
83.08349,11.67004,708.04,11.11,1
83.09321,11.73802,708,11.09,1
83.09681,11.79135,707.96,11.07,1
83.08699,11.83739,707.92,11.05,1
83.06184,11.86877,707.89,11.03,1
82.98323,11.88201,707.85,11.01,1
