x_loc,y_loc,game_clock,shot_clock,quarter
71.89105,7.60766,713.96,14.21,1
71.86374,7.59978,713.92,14.19,1
71.86109,7.58124,713.89,14.17,1
71.78775,7.53564,713.85,14.15,1
71.72832,7.47982,713.81,14.13,1
71.69392,7.42084,713.77,14.11,1
71.63085,7.37866,713.73,14.09,1
71.56731,7.32438,713.7,14.07,1
71.49443,7.27131,713.66,14.05,1
71.41696,7.21965,713.62,14.03,1
71.34064,7.16996,713.58,14.01,1
71.2747,7.12099,713.54,13.99,1
71.18567,7.09477,713.51,13.97,1
71.12147,7.05444,713.47,13.95,1
71.04869,7.039,713.43,13.93,1
71.03343,7.04554,713.39,13.91,1
70.97455,7.06416,713.35,13.89,1
70.91359,7.08261,713.32,13.87,1
70.89853,7.15184,713.28,13.85,1
70.889,7.21865,713.24,13.83,1
70.86403,7.27871,713.2,13.81,1
70.85533,7.36424,713.16,13.79,1
70.84718,7.42323,713.13,13.78,1
70.84718,7.48003,713.09,13.76,1
70.84932,7.54743,713.05,13.74,1
70.84488,7.61407,713.01,13.72,1
70.83306,7.72586,712.97,13.7,1
70.83167,7.83111,712.94,13.68,1
70.81963,7.9032,712.9,13.66,1
70.79648,8.0032,712.86,13.64,1
70.72145,8.04289,712.82,13.62,1
70.71016,8.15393,712.78,13.6,1
70.70355,8.25935,712.75,13.58,1
70.69956,8.35858,712.71,13.56,1
70.69424,8.45836,712.67,13.54,1
70.70326,8.56757,712.63,13.52,1
70.72581,8.64206,712.59,13.5,1
70.76017,8.76524,712.56,13.48,1
70.81718,8.89306,712.52,13.46,1
70.85455,8.9928,712.48,13.44,1
70.91229,9.0976,712.44,13.42,1
70.97687,9.14971,712.4,13.4,1
71.08726,9.1652,712.37,13.38,1
71.17801,9.22605,712.33,13.36,1
71.26818,9.23408,712.29,13.34,1
71.37439,9.27,712.25,13.32,1
71.52872,9.27618,712.22,13.3,1
71.68656,9.33181,712.18,13.28,1
71.8405,9.39299,712.14,13.26,1
72.02201,9.51633,712.1,13.24,1
72.18688,9.60508,712.06,13.22,1
72.3175,9.66013,712.03,13.2,1
72.43473,9.71242,711.99,13.18,1
72.52525,9.78173,711.95,13.16,1
