x_loc,y_loc,game_clock,shot_clock,quarter
81.39386,32.49135,713.96,14.21,1
81.52962,32.53142,713.92,14.19,1
81.64562,32.63097,713.89,14.17,1
81.75985,32.73395,713.85,14.15,1
81.86901,32.80316,713.81,14.13,1
81.97243,32.86558,713.77,14.11,1
82.07056,32.93001,713.73,14.09,1
82.1628,32.99479,713.7,14.07,1
82.24181,33.11138,713.66,14.05,1
82.31765,33.18124,713.62,14.03,1
82.39008,33.25843,713.58,14.01,1
82.45274,33.33776,713.54,13.99,1
82.51759,33.41943,713.51,13.97,1
82.57617,33.49629,713.47,13.95,1
82.62257,33.56848,713.43,13.93,1
82.65972,33.63621,713.39,13.91,1
82.69795,33.69594,713.35,13.89,1
82.74551,33.69815,713.32,13.87,1
82.78876,33.6908,713.28,13.85,1
82.83299,33.72616,713.24,13.83,1
82.87825,33.75925,713.2,13.81,1
82.92398,33.7874,713.16,13.79,1
82.97098,33.81677,713.13,13.78,1
83.02402,33.79243,713.09,13.76,1
83.08094,33.81237,713.05,13.74,1
83.13629,33.82418,713.01,13.72,1
83.1927,33.82591,712.97,13.7,1
83.24058,33.82526,712.94,13.68,1
83.28385,33.82504,712.9,13.66,1
83.32324,33.82372,712.86,13.64,1
83.36201,33.82123,712.82,13.62,1
83.39733,33.81924,712.78,13.6,1
83.43239,33.81623,712.75,13.58,1
83.46937,33.81249,712.71,13.56,1
83.50291,33.8067,712.67,13.54,1
83.52988,33.80439,712.63,13.52,1
83.56267,33.79586,712.59,13.5,1
83.5929,33.78425,712.56,13.48,1
83.62098,33.77238,712.52,13.46,1
83.63497,33.75924,712.48,13.44,1
83.64528,33.74479,712.44,13.42,1
83.65291,33.73311,712.4,13.4,1
83.66401,33.7169,712.37,13.38,1
83.67664,33.70138,712.33,13.36,1
83.69454,33.68885,712.29,13.34,1
83.71658,33.67766,712.25,13.32,1
83.74121,33.66863,712.22,13.3,1
83.76414,33.65898,712.18,13.28,1
83.78312,33.6518,712.14,13.26,1
83.8027,33.64958,712.1,13.24,1
83.82308,33.64965,712.06,13.22,1
83.83373,33.6608,712.03,13.2,1
83.84238,33.67221,711.99,13.18,1
83.85229,33.68226,711.95,13.16,1
83.87304,33.70094,711.91,13.14,1
83.89322,33.72437,711.87,13.12,1
83.91498,33.74618,711.84,13.1,1
83.93745,33.76663,711.8,13.08,1
83.9591,33.7858,711.76,13.06,1
83.97588,33.80651,711.72,13.04,1
83.98993,33.82648,711.68,13.02,1
84.00404,33.84635,711.65,13,1
84.01467,33.86596,711.61,12.98,1
84.02408,33.88502,711.57,12.96,1
84.03594,33.90114,711.53,12.94,1
84.05094,33.91145,711.49,12.92,1
84.06405,33.92117,711.46,12.9,1
84.07879,33.93137,711.42,12.88,1
84.09396,33.93901,711.38,12.86,1
84.10381,33.93523,711.34,12.84,1
84.11631,33.93339,711.3,12.82,1
84.13109,33.93078,711.27,12.8,1
84.1414,33.93734,711.23,12.78,1
84.15699,33.94314,711.19,12.76,1
84.17267,33.94557,711.15,12.74,1
84.19325,33.94313,711.11,12.72,1
84.21103,33.94221,711.08,12.7,1
84.23414,33.94334,711.04,12.68,1
84.2601,33.94078,711,12.66,1
84.28848,33.92914,710.96,12.64,1
84.31922,33.91078,710.92,12.62,1
84.34461,33.93849,710.89,12.6,1
84.36855,33.96538,710.85,12.58,1
84.38974,33.97996,710.81,12.56,1
84.40105,33.9927,710.77,12.54,1
84.40521,33.99882,710.73,12.52,1
84.38543,33.99834,710.7,12.5,1
84.3643,33.94516,710.66,12.48,1
84.327,33.86693,710.62,12.46,1
84.29432,33.78099,710.58,12.44,1
84.23144,33.66913,710.54,12.42,1
84.17931,33.5855,710.51,12.4,1
84.1439,33.50699,710.47,12.38,1
84.0963,33.42143,710.43,12.36,1
84.03206,33.33295,710.39,12.34,1
83.96501,33.23075,710.35,12.32,1
83.86523,33.07336,710.32,12.3,1
83.72439,32.90999,710.28,12.28,1
83.59262,32.76197,710.24,12.27,1
83.46693,32.61492,710.2,12.25,1
83.3422,32.46602,710.16,12.23,1
83.2603,32.36309,710.13,12.21,1
83.18228,32.31162,710.09,12.19,1
83.07116,32.25627,710.05,12.17,1
82.94545,32.27432,710.01,12.15,1
82.82688,32.32702,709.97,12.13,1
82.69168,32.35025,709.94,12.11,1
82.52468,32.36506,709.9,12.09,1
82.30946,32.39741,709.86,12.07,1
82.09788,32.43258,709.82,12.05,1
81.87715,32.51757,709.78,12.03,1
81.68914,32.59614,709.75,12.01,1
81.57264,32.6751,709.71,11.99,1
81.41723,32.7585,709.67,11.97,1
81.245,32.84443,709.63,11.95,1
81.06662,32.93413,709.6,11.93,1
80.85446,32.98541,709.56,11.91,1
80.6281,33.03306,709.52,11.89,1
80.43478,33.11162,709.48,11.87,1
80.23778,33.12119,709.44,11.85,1
80.04831,33.12596,709.41,11.83,1
79.85594,33.12836,709.37,11.81,1
79.66532,33.13531,709.33,11.79,1
79.49908,33.18423,709.29,11.77,1
79.33933,33.25053,709.25,11.75,1
79.19908,33.23911,709.22,11.73,1
79.06207,33.23782,709.18,11.71,1
78.88761,33.2462,709.14,11.69,1
78.73773,33.25183,709.1,11.67,1
78.63677,33.22031,709.06,11.65,1
78.53591,33.1752,709.03,11.63,1
78.44935,33.13024,708.99,11.61,1
78.36952,33.08241,708.95,11.59,1
78.30163,33.03726,708.91,11.57,1
78.24022,32.99504,708.87,11.55,1
78.16113,32.99419,708.84,11.53,1
78.08937,32.99441,708.8,11.51,1
78.05961,32.95581,708.76,11.49,1
78.0497,32.86075,708.72,11.47,1
78.01915,32.79911,708.68,11.45,1
77.97638,32.7862,708.65,11.43,1
77.961,32.73929,708.61,11.41,1
77.925,32.72473,708.57,11.39,1
77.89333,32.70827,708.53,11.37,1
77.82709,32.73273,708.49,11.35,1
77.77056,32.76876,708.46,11.33,1
77.71078,32.8056,708.42,11.31,1
77.6506,32.84484,708.38,11.29,1
77.58905,32.87903,708.34,11.27,1
77.53252,32.91638,708.3,11.25,1
77.4996,32.91349,708.27,11.23,1
77.46771,32.91337,708.23,11.21,1
77.40321,32.94925,708.19,11.19,1
77.35261,32.99093,708.15,11.17,1
77.32161,32.98933,708.11,11.15,1
77.2885,32.98937,708.08,11.13,1
77.23253,33.02714,708.04,11.11,1
77.20453,33.03031,708,11.09,1
77.17771,33.03087,707.96,11.07,1
77.15857,33.02899,707.92,11.05,1
77.14168,33.02566,707.89,11.03,1
77.12586,33.02,707.85,11.01,1
77.11796,33.00773,707.81,10.99,1
77.11019,32.99629,707.77,10.97,1
77.10586,32.98269,707.73,10.95,1
77.10309,32.96429,707.7,10.93,1
77.10177,32.93955,707.66,10.91,1
77.10075,32.91142,707.62,10.89,1
77.09952,32.8874,707.58,10.87,1
77.09728,32.85812,707.55,10.86,1
77.09553,32.82674,707.51,10.83,1
77.09106,32.79239,707.47,10.81,1
77.0785,32.7549,707.43,10.8,1
77.0642,32.71891,707.39,10.78,1
77.04201,32.68076,707.36,10.76,1
77.01333,32.64409,707.32,10.74,1
76.98094,32.61004,707.28,10.72,1
76.9402,32.57719,707.24,10.7,1
76.8915,32.54315,707.2,10.68,1
76.8373,32.50651,707.16,10.66,1
76.78128,32.46782,707.13,10.64,1
76.71875,32.43063,707.09,10.62,1
76.64835,32.3942,707.05,10.6,1
76.57284,32.34509,707.01,10.58,1
76.49435,32.29612,706.98,10.56,1
76.41758,32.24106,706.94,10.54,1
76.34053,32.19088,706.9,10.52,1
76.27211,32.13618,706.86,10.5,1
76.20605,32.082,706.82,10.48,1
76.1392,32.01836,706.79,10.46,1
76.07601,31.9488,706.75,10.44,1
76.01346,31.87009,706.71,10.42,1
75.95083,31.79349,706.67,10.4,1
75.89572,31.71569,706.63,10.38,1
75.84081,31.63605,706.6,10.36,1
75.78777,31.55956,706.56,10.34,1
75.73582,31.48425,706.52,10.32,1
75.69337,31.41206,706.48,10.3,1
75.64835,31.34546,706.44,10.28,1
75.60618,31.28586,706.41,10.26,1
75.61198,31.25533,706.37,10.24,1
75.57161,31.19732,706.33,10.22,1
75.53389,31.145,706.29,10.2,1
75.49985,31.09793,706.25,10.18,1
75.47216,31.06199,706.22,10.16,1
75.44957,31.03436,706.18,10.14,1
75.43048,31.01223,706.14,10.12,1
75.42157,30.99201,706.1,10.1,1
75.42148,30.97283,706.06,10.08,1
75.43257,30.95915,706.03,10.06,1
75.49604,30.99093,705.99,10.04,1
75.57396,31.03476,705.95,10.02,1
75.65051,31.06601,705.91,10,1
75.74943,31.10966,705.87,9.98,1
75.8396,31.12693,705.84,9.96,1
